Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1533919373,2018-08-10T16:42:53Z,JAI384,"28.273361,76.939316",9575,298,218
1533919385,2018-08-10T16:43:05Z,JAI384,"28.260544,76.92791",10025,297,218
1533919397,2018-08-10T16:43:17Z,JAI384,"28.247498,76.91629",10475,299,218
1533919409,2018-08-10T16:43:29Z,JAI384,"28.234072,76.904457",10875,301,218
1533919422,2018-08-10T16:43:42Z,JAI384,"28.22127,76.893097",11125,309,218
1533919433,2018-08-10T16:43:53Z,JAI384,"28.206699,76.880226",11350,319,218
1533919444,2018-08-10T16:44:04Z,JAI384,"28.192566,76.867691",11550,329,218
1533919456,2018-08-10T16:44:16Z,JAI384,"28.178022,76.854805",11725,339,218
1533919468,2018-08-10T16:44:28Z,JAI384,"28.162754,76.841286",11925,348,218
1533919481,2018-08-10T16:44:41Z,JAI384,"28.146835,76.827179",12100,358,218
1533919513,2018-08-10T16:45:13Z,JAI384,"28.102282,76.787865",12875,374,218
1533919543,2018-08-10T16:45:43Z,JAI384,"28.061005,76.751495",13825,380,217
1533919577,2018-08-10T16:46:17Z,JAI384,"28.014345,76.711876",14950,384,213
1533919594,2018-08-10T16:46:34Z,JAI384,"27.990646,76.696716",15375,389,207
1533919629,2018-08-10T16:47:09Z,JAI384,"27.931091,76.664566",16550,393,205
1533919663,2018-08-10T16:47:43Z,JAI384,"27.876617,76.635185",17575,397,205
1533919694,2018-08-10T16:48:14Z,JAI384,"27.820724,76.604973",18300,409,205
1533919758,2018-08-10T16:49:18Z,JAI384,"27.710405,76.545502",19900,420,205
1533919819,2018-08-10T16:50:19Z,JAI384,"27.603287,76.487953",21425,428,205
1533919881,2018-08-10T16:51:21Z,JAI384,"27.489487,76.42691",22850,437,205
1533919947,2018-08-10T16:52:27Z,JAI384,"27.371338,76.363632",24200,447,205
1533920007,2018-08-10T16:53:27Z,JAI384,"27.253235,76.300514",25375,454,205
1533920071,2018-08-10T16:54:31Z,JAI384,"27.131058,76.235634",26475,462,205
1533920134,2018-08-10T16:55:34Z,JAI384,"27.00769,76.169769",27350,471,205
1533920197,2018-08-10T16:56:37Z,JAI384,"26.881439,76.102707",28350,478,205
1533920262,2018-08-10T16:57:42Z,JAI384,"26.75441,76.035744",29475,478,205
1533920322,2018-08-10T16:58:42Z,JAI384,"26.631697,75.971413",30400,480,205
1533920387,2018-08-10T16:59:47Z,JAI384,"26.500534,75.902206",31550,479,205
1533920401,2018-08-10T17:00:01Z,JAI384,"26.473434,75.887955",31750,479,205
1533920508,2018-08-10T17:01:48Z,JAI384,"26.257557,75.774979",33275,479,204
1533920570,2018-08-10T17:02:50Z,JAI384,"26.133867,75.710693",34000,476,205
1533920634,2018-08-10T17:03:54Z,JAI384,"26.004456,75.64325",34000,478,205
1533920657,2018-08-10T17:04:17Z,JAI384,"25.958832,75.61953",34000,476,205
1533920744,2018-08-10T17:05:44Z,JAI384,"25.789009,75.531113",34000,475,205
1533920835,2018-08-10T17:07:15Z,JAI384,"25.603363,75.434975",34000,474,205
1533920902,2018-08-10T17:08:22Z,JAI384,"25.4702,75.366158",34000,472,205
1533920967,2018-08-10T17:09:27Z,JAI384,"25.341019,75.299324",34000,475,205
1533921032,2018-08-10T17:10:32Z,JAI384,"25.212112,75.233002",33975,477,204
1533921094,2018-08-10T17:11:34Z,JAI384,"25.090942,75.17115",34000,477,204
1533921158,2018-08-10T17:12:38Z,JAI384,"24.963173,75.105598",33975,477,205
1533921220,2018-08-10T17:13:40Z,JAI384,"24.835922,75.040283",33975,475,204
1533921281,2018-08-10T17:14:41Z,JAI384,"24.715347,74.978844",34000,476,204
1533921344,2018-08-10T17:15:44Z,JAI384,"24.588055,74.914162",34100,479,204
1533921404,2018-08-10T17:16:44Z,JAI384,"24.463394,74.86277",34875,478,200
1533921468,2018-08-10T17:17:48Z,JAI384,"24.33165,74.809624",35700,475,200
1533921530,2018-08-10T17:18:50Z,JAI384,"24.201437,74.757401",36000,478,200
1533921591,2018-08-10T17:19:51Z,JAI384,"24.073652,74.7062",35975,478,200
1533921654,2018-08-10T17:20:54Z,JAI384,"23.942184,74.653625",36000,476,200
1533921719,2018-08-10T17:21:59Z,JAI384,"23.81076,74.600983",36000,476,200
1533921784,2018-08-10T17:23:04Z,JAI384,"23.67366,74.546204",36000,474,200
1533921848,2018-08-10T17:24:08Z,JAI384,"23.542511,74.49395",36000,473,200
1533921909,2018-08-10T17:25:09Z,JAI384,"23.418137,74.444359",35975,472,200
1533921973,2018-08-10T17:26:13Z,JAI384,"23.287674,74.392723",36000,472,200
1533922033,2018-08-10T17:27:13Z,JAI384,"23.163277,74.343414",36000,473,200
1533922097,2018-08-10T17:28:17Z,JAI384,"23.031555,74.291397",36000,476,200
1533922156,2018-08-10T17:29:16Z,JAI384,"22.90567,74.241508",36000,476,199
1533922218,2018-08-10T17:30:18Z,JAI384,"22.774797,74.190117",36000,474,199
1533922280,2018-08-10T17:31:20Z,JAI384,"22.649294,74.140831",36000,474,200
1533922345,2018-08-10T17:32:25Z,JAI384,"22.517944,74.089401",36000,474,199
1533922407,2018-08-10T17:33:27Z,JAI384,"22.387157,74.038292",35975,472,199
1533922469,2018-08-10T17:34:29Z,JAI384,"22.262466,73.989372",35300,476,200
1533922532,2018-08-10T17:35:32Z,JAI384,"22.131073,73.937737",34325,472,199
1533922594,2018-08-10T17:36:34Z,JAI384,"22.001472,73.888145",33975,468,199
1533922654,2018-08-10T17:37:34Z,JAI384,"21.878061,73.840279",34000,467,200
1533922718,2018-08-10T17:38:38Z,JAI384,"21.74913,73.790123",34000,469,199
1533922780,2018-08-10T17:39:40Z,JAI384,"21.62398,73.74176",34000,468,199
1533922846,2018-08-10T17:40:46Z,JAI384,"21.488979,73.689575",33975,470,200
1533922907,2018-08-10T17:41:47Z,JAI384,"21.365103,73.641663",34000,469,199
1533922958,2018-08-10T17:42:38Z,JAI384,"21.259243,73.601074",34000,469,199
1533923027,2018-08-10T17:43:47Z,JAI384,"21.114716,73.547821",33550,471,197
1533923123,2018-08-10T17:45:23Z,JAI384,"20.91485,73.480606",31925,459,197
1533923179,2018-08-10T17:46:19Z,JAI384,"20.800735,73.442574",30950,452,197
1533923266,2018-08-10T17:47:46Z,JAI384,"20.638329,73.38797",29725,398,197
1533923293,2018-08-10T17:48:13Z,JAI384,"20.591125,73.372292",29250,384,197
1533923384,2018-08-10T17:49:44Z,JAI384,"20.44239,73.32325",27600,368,197
1533923447,2018-08-10T17:50:47Z,JAI384,"20.339138,73.288696",26550,363,197
1533923510,2018-08-10T17:51:50Z,JAI384,"20.238678,73.255035",25500,358,197
1533923556,2018-08-10T17:52:36Z,JAI384,"20.166916,73.232559",24700,346,196
1533923646,2018-08-10T17:54:06Z,JAI384,"20.033524,73.191063",23150,327,196
1533923652,2018-08-10T17:54:12Z,JAI384,"20.024597,73.190132",23050,321,183
1533923676,2018-08-10T17:54:36Z,JAI384,"19.993195,73.203232",22675,310,139
1533923685,2018-08-10T17:54:45Z,JAI384,"19.983665,73.214737",22500,309,126
1533923692,2018-08-10T17:54:52Z,JAI384,"19.979057,73.222778",22400,309,119
1533923700,2018-08-10T17:55:00Z,JAI384,"19.974447,73.234367",22275,308,109
1533923711,2018-08-10T17:55:11Z,JAI384,"19.971268,73.251198",22100,307,96
1533923739,2018-08-10T17:55:39Z,JAI384,"19.978592,73.288094",21650,305,62
1533923746,2018-08-10T17:55:46Z,JAI384,"19.985899,73.299286",21550,305,50
1533923768,2018-08-10T17:56:08Z,JAI384,"20.010666,73.317513",21375,312,22
1533923778,2018-08-10T17:56:18Z,JAI384,"20.023224,73.321381",21275,315,13
1533923795,2018-08-10T17:56:35Z,JAI384,"20.046753,73.327705",21125,315,14
1533923881,2018-08-10T17:58:01Z,JAI384,"20.170578,73.361252",20575,308,14
1533923900,2018-08-10T17:58:20Z,JAI384,"20.197107,73.365402",20425,311,357
1533923922,2018-08-10T17:58:42Z,JAI384,"20.225643,73.356064",20275,316,331
1533923944,2018-08-10T17:59:04Z,JAI384,"20.24799,73.330597",20075,321,299
1533923989,2018-08-10T17:59:49Z,JAI384,"20.244049,73.264244",19975,314,252
1533924209,2018-08-10T18:03:29Z,JAI384,"19.984406,73.241684",16725,275,96
1533924233,2018-08-10T18:03:53Z,JAI384,"19.990723,73.272774",16450,273,62
1533924239,2018-08-10T18:03:59Z,JAI384,"19.995117,73.279655",16375,272,53
1533924245,2018-08-10T18:04:05Z,JAI384,"20.000378,73.285751",16275,272,45
1533924251,2018-08-10T18:04:11Z,JAI384,"20.006058,73.290596",16225,271,36
1533924257,2018-08-10T18:04:17Z,JAI384,"20.012575,73.294685",16125,271,28
1533924263,2018-08-10T18:04:23Z,JAI384,"20.019558,73.297684",16050,271,19
1533924269,2018-08-10T18:04:29Z,JAI384,"20.026865,73.299736",15975,271,13
1533924276,2018-08-10T18:04:36Z,JAI384,"20.034576,73.301666",15900,271,13
1533924282,2018-08-10T18:04:42Z,JAI384,"20.041672,73.303528",15825,270,13
1533924314,2018-08-10T18:05:14Z,JAI384,"20.081705,73.314316",15425,268,14
1533924347,2018-08-10T18:05:47Z,JAI384,"20.121506,73.325111",15000,262,14
1533924381,2018-08-10T18:06:21Z,JAI384,"20.160599,73.335556",15000,265,14
1533924411,2018-08-10T18:06:51Z,JAI384,"20.196409,73.343475",15000,263,1
1533924432,2018-08-10T18:07:12Z,JAI384,"20.221361,73.336433",15000,265,331
1533924441,2018-08-10T18:07:21Z,JAI384,"20.230206,73.329597",15000,266,319
1533924450,2018-08-10T18:07:30Z,JAI384,"20.237686,73.320595",15000,268,306
1533924456,2018-08-10T18:07:36Z,JAI384,"20.241425,73.314018",15000,270,299
1533924462,2018-08-10T18:07:42Z,JAI384,"20.244265,73.306625",14975,271,292
1533924470,2018-08-10T18:07:50Z,JAI384,"20.246475,73.296021",15000,273,279
1533924495,2018-08-10T18:08:15Z,JAI384,"20.240479,73.263748",15000,280,243
1533924503,2018-08-10T18:08:23Z,JAI384,"20.233246,73.253105",15000,282,230
1533924509,2018-08-10T18:08:29Z,JAI384,"20.227844,73.24781",14975,283,219
1533924515,2018-08-10T18:08:35Z,JAI384,"20.221222,73.24305",15000,283,213
1533924521,2018-08-10T18:08:41Z,JAI384,"20.213608,73.239281",15000,284,201
1533924527,2018-08-10T18:08:47Z,JAI384,"20.206511,73.237061",15000,284,194
1533924534,2018-08-10T18:08:54Z,JAI384,"20.197899,73.234863",14975,284,193
1533924541,2018-08-10T18:09:01Z,JAI384,"20.188076,73.232368",14975,283,193
1533924549,2018-08-10T18:09:09Z,JAI384,"20.179413,73.230057",14975,282,194
1533924578,2018-08-10T18:09:38Z,JAI384,"20.141281,73.219757",15000,279,194
1533924612,2018-08-10T18:10:12Z,JAI384,"20.099854,73.208626",15000,278,194
1533924645,2018-08-10T18:10:45Z,JAI384,"20.058334,73.197609",15000,276,194
1533924664,2018-08-10T18:11:04Z,JAI384,"20.035904,73.193024",15000,275,183
1533924685,2018-08-10T18:11:25Z,JAI384,"20.009968,73.201157",15000,276,147
1533924691,2018-08-10T18:11:31Z,JAI384,"20.003962,73.2062",15000,275,139
1533924699,2018-08-10T18:11:39Z,JAI384,"19.996933,73.215088",15000,272,125
1533924705,2018-08-10T18:11:45Z,JAI384,"19.993286,73.22226",15000,271,116
1533924711,2018-08-10T18:11:51Z,JAI384,"19.990768,73.230011",14975,270,105
1533924717,2018-08-10T18:11:57Z,JAI384,"19.989531,73.237961",14975,269,95
1533924741,2018-08-10T18:12:21Z,JAI384,"19.99649,73.26812",15000,266,59
1533924747,2018-08-10T18:12:27Z,JAI384,"20.000702,73.274246",15000,265,50
1533924753,2018-08-10T18:12:33Z,JAI384,"20.005825,73.279655",15000,265,41
1533924759,2018-08-10T18:12:39Z,JAI384,"20.011734,73.284157",15000,265,32
1533924765,2018-08-10T18:12:45Z,JAI384,"20.01828,73.287689",14975,265,23
1533924772,2018-08-10T18:12:52Z,JAI384,"20.025656,73.290192",14975,264,16
1533924780,2018-08-10T18:13:00Z,JAI384,"20.03599,73.292793",14975,263,12
1533924786,2018-08-10T18:13:06Z,JAI384,"20.043764,73.294792",14975,263,14
1533924819,2018-08-10T18:13:39Z,JAI384,"20.083008,73.305473",15000,265,14
1533924853,2018-08-10T18:14:13Z,JAI384,"20.12233,73.316185",15000,263,14
1533924888,2018-08-10T18:14:48Z,JAI384,"20.164335,73.327347",15000,261,14
1533924901,2018-08-10T18:15:01Z,JAI384,"20.178726,73.331139",15000,261,14
1533924944,2018-08-10T18:15:44Z,JAI384,"20.227972,73.322403",15000,266,320
1533924950,2018-08-10T18:15:50Z,JAI384,"20.233604,73.316162",15000,267,309
1533924956,2018-08-10T18:15:56Z,JAI384,"20.237137,73.310738",15000,268,303
1533924962,2018-08-10T18:16:02Z,JAI384,"20.240524,73.303329",15000,270,297
1533924971,2018-08-10T18:16:11Z,JAI384,"20.243288,73.291939",14975,273,280
1533925047,2018-08-10T18:17:27Z,JAI384,"20.176065,73.229172",15000,284,194
1533925082,2018-08-10T18:18:02Z,JAI384,"20.134029,73.217834",14975,283,194
1533925116,2018-08-10T18:18:36Z,JAI384,"20.088821,73.205582",14975,280,194
1533925150,2018-08-10T18:19:10Z,JAI384,"20.046417,73.195061",15000,278,189
1533925187,2018-08-10T18:19:47Z,JAI384,"19.999741,73.190674",15000,278,184
1533925219,2018-08-10T18:20:19Z,JAI384,"19.957672,73.187141",14675,274,184
1533925253,2018-08-10T18:20:53Z,JAI384,"19.915649,73.183563",14225,271,184
1533925280,2018-08-10T18:21:20Z,JAI384,"19.881157,73.180534",13875,274,184
1533925339,2018-08-10T18:22:19Z,JAI384,"19.805649,73.174095",13150,274,185
1533925382,2018-08-10T18:23:02Z,JAI384,"19.751953,73.169586",12600,270,184
1533925576,2018-08-10T18:26:16Z,JAI384,"19.51749,73.149971",9600,253,182
1533925590,2018-08-10T18:26:30Z,JAI384,"19.503107,73.14962",9375,251,181
1533925601,2018-08-10T18:26:41Z,JAI384,"19.488396,73.14917",9175,249,181
1533925615,2018-08-10T18:26:55Z,JAI384,"19.474365,73.148888",8950,247,181
1533925626,2018-08-10T18:27:06Z,JAI384,"19.460325,73.148567",8750,245,181
1533925640,2018-08-10T18:27:20Z,JAI384,"19.443054,73.1483",8475,244,180
1533925654,2018-08-10T18:27:34Z,JAI384,"19.428543,73.148048",8275,243,181
1533925662,2018-08-10T18:27:42Z,JAI384,"19.418522,73.14772",8125,243,181
1533925748,2018-08-10T18:29:08Z,JAI384,"19.322392,73.151268",6725,245,156
1533925765,2018-08-10T18:29:25Z,JAI384,"19.305864,73.159157",6475,246,155
1533925776,2018-08-10T18:29:36Z,JAI384,"19.294556,73.164581",6300,245,155
1533925791,2018-08-10T18:29:51Z,JAI384,"19.279562,73.171791",6100,244,155
1533925807,2018-08-10T18:30:07Z,JAI384,"19.261734,73.180382",5825,243,155
1533925820,2018-08-10T18:30:20Z,JAI384,"19.248932,73.186623",5625,240,155
1533925832,2018-08-10T18:30:32Z,JAI384,"19.236689,73.192619",5475,239,155
1533925844,2018-08-10T18:30:44Z,JAI384,"19.224243,73.197144",5500,229,163
1533925851,2018-08-10T18:30:51Z,JAI384,"19.218626,73.19886",5500,224,164
1533925857,2018-08-10T18:30:57Z,JAI384,"19.212479,73.200676",5500,221,164
1533925872,2018-08-10T18:31:12Z,JAI384,"19.197491,73.205002",5475,214,164
1533925883,2018-08-10T18:31:23Z,JAI384,"19.185745,73.208427",5475,210,164
1533925899,2018-08-10T18:31:39Z,JAI384,"19.171701,73.212639",5350,211,163
1533925911,2018-08-10T18:31:51Z,JAI384,"19.159973,73.216278",5175,211,163
1533925923,2018-08-10T18:32:03Z,JAI384,"19.148346,73.219902",5025,209,163
1533925935,2018-08-10T18:32:15Z,JAI384,"19.137299,73.221832",4875,202,178
1533925955,2018-08-10T18:32:35Z,JAI384,"19.122774,73.214241",4625,187,229
1533925965,2018-08-10T18:32:45Z,JAI384,"19.117048,73.205254",4500,183,237
1533925975,2018-08-10T18:32:55Z,JAI384,"19.112766,73.198006",4425,182,237
1533925981,2018-08-10T18:33:01Z,JAI384,"19.110065,73.193466",4350,182,237
1533925991,2018-08-10T18:33:11Z,JAI384,"19.10582,73.186409",4275,184,237
1533925999,2018-08-10T18:33:19Z,JAI384,"19.101746,73.179688",4175,185,237
1533926005,2018-08-10T18:33:25Z,JAI384,"19.099033,73.175186",4125,185,238
1533926013,2018-08-10T18:33:33Z,JAI384,"19.096985,73.169945",4100,183,252
1533926029,2018-08-10T18:33:49Z,JAI384,"19.094559,73.156586",3975,184,261
1533926040,2018-08-10T18:34:00Z,JAI384,"19.092842,73.144974",3875,185,261
1533926052,2018-08-10T18:34:12Z,JAI384,"19.091904,73.134224",3775,185,266
1533926058,2018-08-10T18:34:18Z,JAI384,"19.091679,73.128792",3725,185,268
1533926064,2018-08-10T18:34:24Z,JAI384,"19.091585,73.12355",3650,185,269
1533926071,2018-08-10T18:34:31Z,JAI384,"19.091585,73.117859",3575,185,270
1533926083,2018-08-10T18:34:43Z,JAI384,"19.091721,73.107193",3450,184,270
1533926092,2018-08-10T18:34:52Z,JAI384,"19.091766,73.098907",3375,184,270
1533926117,2018-08-10T18:35:17Z,JAI384,"19.091537,73.076958",3125,182,269
1533926128,2018-08-10T18:35:28Z,JAI384,"19.091352,73.066124",3000,179,269
1533926142,2018-08-10T18:35:42Z,JAI384,"19.091166,73.053093",2975,174,269
1533926149,2018-08-10T18:35:49Z,JAI384,"19.091125,73.047997",3000,174,269
1533926156,2018-08-10T18:35:56Z,JAI384,"19.091034,73.042648",2975,173,269
1533926167,2018-08-10T18:36:07Z,JAI384,"19.090897,73.032547",2875,173,269
1533926175,2018-08-10T18:36:15Z,JAI384,"19.090839,73.027473",2800,171,269
1533926186,2018-08-10T18:36:26Z,JAI384,"19.090746,73.017036",2600,168,269
1533926201,2018-08-10T18:36:41Z,JAI384,"19.090561,73.0047",2350,165,268
1533926213,2018-08-10T18:36:53Z,JAI384,"19.090439,72.995079",2225,162,268
1533926219,2018-08-10T18:36:59Z,JAI384,"19.090374,72.990616",2150,162,269
1533926231,2018-08-10T18:37:11Z,JAI384,"19.090256,72.981148",1975,161,269
1533926240,2018-08-10T18:37:20Z,JAI384,"19.090235,72.973938",1850,155,269
1533926246,2018-08-10T18:37:26Z,JAI384,"19.090189,72.970444",1800,154,269
1533926265,2018-08-10T18:37:45Z,JAI384,"19.089909,72.956009",1550,147,269
1533926276,2018-08-10T18:37:56Z,JAI384,"19.089769,72.94767",1400,147,268
1533926284,2018-08-10T18:38:04Z,JAI384,"19.08963,72.942131",1300,146,268
1533926294,2018-08-10T18:38:14Z,JAI384,"19.089491,72.934883",1150,148,269
1533926317,2018-08-10T18:38:37Z,JAI384,"19.089432,72.918808",875,144,268
1533926331,2018-08-10T18:38:51Z,JAI384,"19.089249,72.908218",700,146,269
1533926339,2018-08-10T18:38:59Z,JAI384,"19.089211,72.902824",600,147,269
1534271654,2018-08-14T18:34:14Z,JAI384,"28.536758,77.11573",1900,180,101
1534271663,2018-08-14T18:34:23Z,JAI384,"28.535032,77.125046",2225,183,102
1534271673,2018-08-14T18:34:33Z,JAI384,"28.53154,77.133881",2575,179,120
1534271683,2018-08-14T18:34:43Z,JAI384,"28.52507,77.139374",2900,178,150
1534271693,2018-08-14T18:34:53Z,JAI384,"28.516644,77.140991",3175,184,177
1534271713,2018-08-14T18:35:13Z,JAI384,"28.500257,77.135658",3800,188,196
1534271723,2018-08-14T18:35:23Z,JAI384,"28.491785,77.133018",4125,188,194
1534271734,2018-08-14T18:35:34Z,JAI384,"28.482708,77.130699",4400,194,192
1534271749,2018-08-14T18:35:49Z,JAI384,"28.468964,77.12751",4675,211,191
1534271758,2018-08-14T18:35:58Z,JAI384,"28.458939,77.125237",4850,223,191
1534271769,2018-08-14T18:36:09Z,JAI384,"28.448212,77.122734",4975,237,191
1534271778,2018-08-14T18:36:18Z,JAI384,"28.437103,77.120064",5200,249,191
1534271789,2018-08-14T18:36:29Z,JAI384,"28.424982,77.117241",5350,264,191
1534271804,2018-08-14T18:36:44Z,JAI384,"28.406113,77.11293",5600,279,191
1534271819,2018-08-14T18:36:59Z,JAI384,"28.38707,77.108704",5775,283,191
1534271828,2018-08-14T18:37:08Z,JAI384,"28.373728,77.105766",5875,284,191
1534271844,2018-08-14T18:37:24Z,JAI384,"28.354385,77.101471",6050,286,191
1534271860,2018-08-14T18:37:40Z,JAI384,"28.334299,77.096931",6400,289,191
1534271873,2018-08-14T18:37:53Z,JAI384,"28.315796,77.089691",6950,287,205
1534271883,2018-08-14T18:38:03Z,JAI384,"28.304598,77.081314",7350,287,216
1534271893,2018-08-14T18:38:13Z,JAI384,"28.294868,77.070976",7700,289,225
1534271904,2018-08-14T18:38:24Z,JAI384,"28.285187,77.060043",8100,289,225
1534271924,2018-08-14T18:38:44Z,JAI384,"28.266083,77.038666",8900,292,224
1534271940,2018-08-14T18:39:00Z,JAI384,"28.251343,77.022346",9425,296,224
1534271949,2018-08-14T18:39:09Z,JAI384,"28.24118,77.011047",9775,299,224
1534271963,2018-08-14T18:39:23Z,JAI384,"28.226717,76.994934",10300,303,224
1534271980,2018-08-14T18:39:40Z,JAI384,"28.211243,76.977768",10850,306,224
1534271994,2018-08-14T18:39:54Z,JAI384,"28.19548,76.960251",11200,316,224
1534272004,2018-08-14T18:40:04Z,JAI384,"28.18515,76.948715",11375,325,224
1534272019,2018-08-14T18:40:19Z,JAI384,"28.16848,76.930092",11625,339,224
1534272035,2018-08-14T18:40:35Z,JAI384,"28.150976,76.910599",11875,353,224
1534272049,2018-08-14T18:40:49Z,JAI384,"28.132919,76.890457",12100,366,224
1534272084,2018-08-14T18:41:24Z,JAI384,"28.089899,76.84269",13175,379,224
1534272120,2018-08-14T18:42:00Z,JAI384,"28.045441,76.79348",14350,388,224
1534272150,2018-08-14T18:42:30Z,JAI384,"28.005919,76.74968",15500,393,224
1534272185,2018-08-14T18:43:05Z,JAI384,"27.959972,76.69873",16925,394,224
1534272221,2018-08-14T18:43:41Z,JAI384,"27.914118,76.648071",18375,392,224
1534272285,2018-08-14T18:44:45Z,JAI384,"27.827545,76.552528",20175,410,224
1534272325,2018-08-14T18:45:25Z,JAI384,"27.767715,76.49791",21250,417,213
1534272391,2018-08-14T18:46:31Z,JAI384,"27.659849,76.418312",22575,436,209
1534272451,2018-08-14T18:47:31Z,JAI384,"27.54645,76.360313",23775,450,204
1534272516,2018-08-14T18:48:36Z,JAI384,"27.422062,76.298096",25175,457,204
1534272581,2018-08-14T18:49:41Z,JAI384,"27.292969,76.233559",26400,467,204
1534272640,2018-08-14T18:50:40Z,JAI384,"27.174866,76.174431",27400,476,204
1534272706,2018-08-14T18:51:46Z,JAI384,"27.040333,76.107048",28625,480,203
1534272717,2018-08-14T18:51:57Z,JAI384,"27.018732,76.096329",28800,481,203
1534272817,2018-08-14T18:53:37Z,JAI384,"26.814415,75.995232",30700,480,204
1534272828,2018-08-14T18:53:48Z,JAI384,"26.791031,75.98362",30925,480,204
1534272932,2018-08-14T18:55:32Z,JAI384,"26.579041,75.878891",32700,481,203
1534272994,2018-08-14T18:56:34Z,JAI384,"26.452972,75.816704",34050,471,203
1534273055,2018-08-14T18:57:35Z,JAI384,"26.333158,75.757965",35025,470,203
1534273078,2018-08-14T18:57:58Z,JAI384,"26.288773,75.736122",35300,470,203
1534273166,2018-08-14T18:59:26Z,JAI384,"26.110245,75.648796",36475,470,203
1534273234,2018-08-14T19:00:34Z,JAI384,"25.976753,75.583557",37350,467,203
1534273298,2018-08-14T19:01:38Z,JAI384,"25.850458,75.522026",38000,466,203
1534273361,2018-08-14T19:02:41Z,JAI384,"25.724808,75.460915",38000,466,203
1534273423,2018-08-14T19:03:43Z,JAI384,"25.604599,75.402626",38000,465,203
1534273483,2018-08-14T19:04:43Z,JAI384,"25.484665,75.344337",37975,464,203
1534273546,2018-08-14T19:05:46Z,JAI384,"25.359787,75.283966",38000,464,203
1534273613,2018-08-14T19:06:53Z,JAI384,"25.227539,75.222878",38000,462,201
1534273677,2018-08-14T19:07:57Z,JAI384,"25.099915,75.168816",38000,462,201
1534273737,2018-08-14T19:08:57Z,JAI384,"24.978378,75.117699",38000,463,201
1534273799,2018-08-14T19:09:59Z,JAI384,"24.855835,75.066223",38000,463,200
1534273859,2018-08-14T19:10:59Z,JAI384,"24.733902,75.015015",38000,464,200
1534273921,2018-08-14T19:12:01Z,JAI384,"24.610657,74.963478",38000,464,200
1534273984,2018-08-14T19:13:04Z,JAI384,"24.482346,74.909973",38000,464,200
1534274044,2018-08-14T19:14:04Z,JAI384,"24.36153,74.859703",38000,464,200
1534274108,2018-08-14T19:15:08Z,JAI384,"24.234055,74.806572",38000,463,200
1534274171,2018-08-14T19:16:11Z,JAI384,"24.10582,74.753571",37975,463,200
1534274235,2018-08-14T19:17:15Z,JAI384,"23.978302,74.700874",37975,461,200
1534274296,2018-08-14T19:18:16Z,JAI384,"23.857269,74.651031",37975,461,200
1534274356,2018-08-14T19:19:16Z,JAI384,"23.736753,74.601364",38000,466,200
1534274420,2018-08-14T19:20:20Z,JAI384,"23.607431,74.548096",37975,466,200
1534274484,2018-08-14T19:21:24Z,JAI384,"23.47728,74.494797",38000,467,200
1534274519,2018-08-14T19:21:59Z,JAI384,"23.408001,74.466652",37975,468,200
1534274608,2018-08-14T19:23:28Z,JAI384,"23.22702,74.392723",37975,470,200
1534274671,2018-08-14T19:24:31Z,JAI384,"23.096603,74.339539",38000,472,200
1534274732,2018-08-14T19:25:32Z,JAI384,"22.971954,74.288849",38000,475,200
1534274795,2018-08-14T19:26:35Z,JAI384,"22.841171,74.235619",37975,476,200
1534274857,2018-08-14T19:27:37Z,JAI384,"22.716049,74.184975",38000,476,200
1534274919,2018-08-14T19:28:39Z,JAI384,"22.58519,74.132095",37975,476,200
1534274981,2018-08-14T19:29:41Z,JAI384,"22.459854,74.081612",38000,474,200
1534275043,2018-08-14T19:30:43Z,JAI384,"22.330261,74.029427",38000,470,200
1534275107,2018-08-14T19:31:47Z,JAI384,"22.20039,73.977257",37975,468,200
1534275167,2018-08-14T19:32:47Z,JAI384,"22.078609,73.928375",38000,466,200
1534275232,2018-08-14T19:33:52Z,JAI384,"21.949814,73.877068",38000,466,200
1534275293,2018-08-14T19:34:53Z,JAI384,"21.821501,73.82563",38000,466,200
1534275356,2018-08-14T19:35:56Z,JAI384,"21.698959,73.776688",38000,468,200
1534275417,2018-08-14T19:36:57Z,JAI384,"21.569275,73.725105",38000,470,200
1534275493,2018-08-14T19:38:13Z,JAI384,"21.414825,73.663681",38000,472,200
1534275556,2018-08-14T19:39:16Z,JAI384,"21.285265,73.612518",37400,470,200
1534275622,2018-08-14T19:40:22Z,JAI384,"21.149427,73.559822",35200,475,198
1534275684,2018-08-14T19:41:24Z,JAI384,"21.01922,73.515961",32625,473,197
1534275745,2018-08-14T19:42:25Z,JAI384,"20.893295,73.473518",30450,461,197
1534275810,2018-08-14T19:43:30Z,JAI384,"20.765259,73.430511",28350,452,197
1534275870,2018-08-14T19:44:30Z,JAI384,"20.641983,73.389503",25250,467,197
1534275928,2018-08-14T19:45:28Z,JAI384,"20.516968,73.347672",22850,449,197
1534275941,2018-08-14T19:45:41Z,JAI384,"20.489594,73.338402",22375,442,197
1534275984,2018-08-14T19:46:24Z,JAI384,"20.411774,73.312355",20925,430,197
1534276070,2018-08-14T19:47:50Z,JAI384,"20.25032,73.259094",17425,417,197
1534276106,2018-08-14T19:48:26Z,JAI384,"20.184357,73.23761",15975,415,196
1534276136,2018-08-14T19:48:56Z,JAI384,"20.128922,73.220001",15425,405,196
